Date,rain,SM,ExcS,ExcI,R,R_Obs
2023/07/26:00,0,0.427980466317083,0,0,0,-9999
2023/07/26:01,0,0.427980466317083,0,0,0,-9999
2023/07/26:02,0,0.427980466317083,0,0,0,-9999
2023/07/26:03,0,0.427980466317083,0,0,0,-9999
2023/07/26:04,0,0.427980466317083,0,0,0,-9999
2023/07/26:05,0,0.427980466317083,0,0,0,-9999
2023/07/26:06,0,0.427980466317083,0,0,0,-9999
2023/07/26:07,0,0.427980466317083,0,0,0,-9999
2023/07/26:08,0,0.427980466317083,0,0,0,-9999
2023/07/26:09,0,0.427980466317083,0,0,0,-9999
2023/07/26:10,0,0.427980466317083,0,0,0,-9999
2023/07/26:11,0,0.427980466317083,0,0,0,-9999
2023/07/26:12,0,0.427980466317083,0,0,0,-9999
2023/07/26:13,0,0.427980466317083,0,0,0,-9999
2023/07/26:14,0,0.427980466317083,0,0,0,-9999
2023/07/26:15,0,0.427980466317083,0,0,0,-9999
2023/07/26:16,0,0.427980466317083,0,0,0,-9999
2023/07/26:17,0,0.427980466317083,0,0,0,-9999
2023/07/26:18,0,0.427980466317083,0,0,0,-9999
2023/07/26:19,0,0.427980466317083,0,0,0,-9999
2023/07/26:20,0,0.427980466317083,0,0,0,-9999
2023/07/26:21,0,0.427980466317083,0,0,0,-9999
2023/07/26:22,0,0.427980466317083,0,0,0,-9999
2023/07/26:23,0,0.427980466317083,0,0,0,-9999
2023/07/27:00,0,0.427980466317083,0,0,0,-9999
2023/07/27:01,0,0.427980466317083,0,0,0,-9999
2023/07/27:02,0,0.427980466317083,0,0,0,-9999
2023/07/27:03,0,0.427980466317083,0,0,0,-9999
2023/07/27:04,0,0.427980466317083,0,0,0,-9999
2023/07/27:05,0,0.427980466317083,0,0,0,-9999
2023/07/27:06,0,0.427980466317083,0,0,0,-9999
2023/07/27:07,0,0.427980466317083,0,0,0,-9999
2023/07/27:08,0,0.427980466317083,0,0,0,-9999
2023/07/27:09,0,0.427980466317083,0,0,0,-9999
2023/07/27:10,0,0.427980466317083,0,0,0,-9999
2023/07/27:11,0,0.427980466317083,0,0,0,-9999
2023/07/27:12,0,0.427980466317083,0,0,0,-9999
2023/07/27:13,0,0.427980466317083,0,0,0,-9999
2023/07/27:14,0,0.427980466317083,0,0,0,-9999
2023/07/27:15,0,0.427980466317083,0,0,0,-9999
2023/07/27:16,0,0.427980466317083,0,0,0,-9999
2023/07/27:17,0,0.427980466317083,0,0,0,-9999
2023/07/27:18,0,0.427980466317083,0,0,0,-9999
2023/07/27:19,0,0.427980466317083,0,0,0,-9999
2023/07/27:20,0,0.427980466317083,0,0,0,-9999
2023/07/27:21,0,0.427980466317083,0,0,0,-9999
2023/07/27:22,0,0.427980466317083,0,0,0,-9999
2023/07/27:23,0,0.427980466317083,0,0,0,-9999
2023/07/28:00,0,0.427980466317083,0,0,0,-9999
2023/07/28:01,0,0.427980466317083,0,0,0,-9999
2023/07/28:02,0,0.427980466317083,0,0,0,-9999
2023/07/28:03,0,0.427980466317083,0,0,0,-9999
2023/07/28:04,0,0.427980466317083,0,0,0,-9999
2023/07/28:05,0,0.427980466317083,0,0,0,-9999
2023/07/28:06,0,0.427980466317083,0,0,0,-9999
2023/07/28:07,0,0.427980466317083,0,0,0,-9999
2023/07/28:08,0,0.427980466317083,0,0,0,-9999
2023/07/28:09,0,0.427980466317083,0,0,0,-9999
2023/07/28:10,0,0.427980466317083,0,0,0,-9999
2023/07/28:11,0,0.427980466317083,0,0,0,-9999
2023/07/28:12,0,0.427980466317083,0,0,0,-9999
2023/07/28:13,0,0.427980466317083,0,0,0,-9999
2023/07/28:14,0,0.427980466317083,0,0,0,-9999
2023/07/28:15,0,0.427980466317083,0,0,0,-9999
2023/07/28:16,0,0.427980466317083,0,0,0,-9999
2023/07/28:17,0,0.427980466317083,0,0,0,-9999
2023/07/28:18,0,0.427980466317083,0,0,0,-9999
2023/07/28:19,0,0.427980466317083,0,0,0,-9999
2023/07/28:20,0,0.427980466317083,0,0,0,-9999
2023/07/28:21,0,0.427980466317083,0,0,0,-9999
2023/07/28:22,0,0.427980466317083,0,0,0,-9999
2023/07/28:23,0,0.427980466317083,0,0,0,-9999
2023/07/29:00,0,0.427980466317083,0,0,0,-9999
2023/07/29:01,0,0.427980466317083,0,0,0,-9999
2023/07/29:02,0,0.427980466317083,0,0,0,-9999
2023/07/29:03,0,0.427980466317083,0,0,0,-9999
2023/07/29:04,0,0.427980466317083,0,0,0,-9999
2023/07/29:05,0,0.427980466317083,0,0,0,-9999
2023/07/29:06,0,0.427980466317083,0,0,0,-9999
2023/07/29:07,0,0.427980466317083,0,0,0,-9999
2023/07/29:08,0,0.427980466317083,0,0,0,-9999
2023/07/29:09,0,0.427980466317083,0,0,0,-9999
2023/07/29:10,0,0.427980466317083,0,0,0,-9999
2023/07/29:11,0,0.427980466317083,0,0,0,-9999
2023/07/29:12,0,0.427980466317083,0,0,0,-9999
2023/07/29:13,0,0.427980466317083,0,0,0,-9999
2023/07/29:14,0,0.427980466317083,0,0,0,-9999
2023/07/29:15,0,0.427980466317083,0,0,0,-9999
2023/07/29:16,0,0.427980466317083,0,0,0,-9999
2023/07/29:17,0,0.427980466317083,0,0,0,-9999
2023/07/29:18,0,0.427980466317083,0,0,0,-9999
2023/07/29:19,0,0.427980466317083,0,0,0,-9999
2023/07/29:20,0,0.427980466317083,0,0,0,-9999
2023/07/29:21,0,0.427980466317083,0,0,0,-9999
2023/07/29:22,0,0.427980466317083,0,0,0,-9999
2023/07/29:23,0,0.427980466317083,0,0,0,-9999
2023/07/30:00,0,0.427980466317083,0,0,0,-9999
2023/07/30:01,0,0.427980466317083,0,0,0,-9999
2023/07/30:02,0,0.427980466317083,0,0,0,-9999
2023/07/30:03,0,0.427980466317083,0,0,0,-9999
2023/07/30:04,0,0.427980466317083,0,0,0,-9999
2023/07/30:05,0,0.427980466317083,0,0,0,-9999
2023/07/30:06,0,0.427980466317083,0,0,0,-9999
2023/07/30:07,0,0.427980466317083,0,0,0,-9999
2023/07/30:08,0,0.427980466317083,0,0,0,-9999
2023/07/30:09,0,0.427980466317083,0,0,0,-9999
2023/07/30:10,0.0605723870165346,0.427997343377901,4.26171717490995e-05,0,0,-9999
2023/07/30:11,0.542376234056009,0.428602673515299,0.00337115076838948,0,0,-9999
2023/07/30:12,0.420680007138049,0.429062509448198,0.00268219740272616,0,0,-9999
2023/07/30:13,0.00557273673979724,0.429061433608986,0,0,0,-9999
2023/07/30:14,0.00136590655789723,0.429060449404066,0,0,0,-9999
2023/07/30:15,0.000146755742123132,0.429059526280236,0,0,0,-9999
2023/07/30:16,0.000155555698534076,0.429058641217061,0,0,0,-9999
2023/07/30:17,0,0.429057753245817,0,0,0,-9999
2023/07/30:18,0,0.42905688109117,0,0,1.35284047667996e-06,-9999
2023/07/30:19,0,0.429056023080731,0,0,0.00401132646227351,-9999
2023/07/30:20,0.00167626558226208,0.429055184279355,0,0,0.0179809204151063,-9999
2023/07/30:21,0.000155490269864723,0.429054357360503,0,0,0.0249409417168649,-9999
2023/07/30:22,0,0.429053540357992,0,0,0.296610646100069,-9999
2023/07/30:23,0,0.429052735892006,0,0,0.624243714946593,-9999
2023/07/31:00,0,0.429051947009605,0,0,0.692080267216791,-9999
2023/07/31:01,0,0.429051182648795,0,0,0.533059871984696,-9999
2023/07/31:02,0,0.429050429245243,0,0,0.322164409713593,-9999
2023/07/31:03,0,0.42904935323791,0,0,0.163328213321809,-9999
2023/07/31:04,0,0.429047745273977,0,0,0.072394311276396,-9999
2023/07/31:05,0,0.429046320820697,0,0,0.0288444381980862,-9999
2023/07/31:06,0,0.429044846018406,0,0,0.0105359793751171,-9999
2023/07/31:07,0,0.429043370327594,0,0,0.00357969994552056,-9999
2023/07/31:08,0,0.429041956867558,0,0,0.00114387779596831,-9999
2023/07/31:09,0,0.429040613024924,0,0,0.000346758009279708,-9999
2023/07/31:10,0.0713447038154481,0.429081000305307,0.000255270451356047,0,0.000100410940097313,-9999
2023/07/31:11,0.296812769033911,0.429390816713059,0.0012764414630699,0,2.7930165487677e-05,-9999
