Date,rain,SM,ExcS,ExcI,R,R_Obs
2023/07/26:00,0,0.262483029744348,0,0,0,-9999
2023/07/26:01,0,0.262483029744348,0,0,0,-9999
2023/07/26:02,0,0.262483029744348,0,0,0,-9999
2023/07/26:03,0,0.262483029744348,0,0,0,-9999
2023/07/26:04,0,0.262483029744348,0,0,0,-9999
2023/07/26:05,0,0.262483029744348,0,0,0,-9999
2023/07/26:06,0,0.262483029744348,0,0,0,-9999
2023/07/26:07,0,0.262483029744348,0,0,0,-9999
2023/07/26:08,0,0.262483029744348,0,0,0,-9999
2023/07/26:09,0,0.262483029744348,0,0,0,-9999
2023/07/26:10,0,0.262483029744348,0,0,0,-9999
2023/07/26:11,0,0.262483029744348,0,0,0,-9999
2023/07/26:12,0,0.262483029744348,0,0,0,-9999
2023/07/26:13,0,0.262483029744348,0,0,0,-9999
2023/07/26:14,0,0.262483029744348,0,0,0,-9999
2023/07/26:15,0,0.262483029744348,0,0,0,-9999
2023/07/26:16,0,0.262483029744348,0,0,0,-9999
2023/07/26:17,0,0.262483029744348,0,0,0,-9999
2023/07/26:18,0,0.262483029744348,0,0,0,-9999
2023/07/26:19,0,0.262483029744348,0,0,0,-9999
2023/07/26:20,0,0.262483029744348,0,0,0,-9999
2023/07/26:21,0,0.262483029744348,0,0,0,-9999
2023/07/26:22,0,0.262483029744348,0,0,0,-9999
2023/07/26:23,0,0.262483029744348,0,0,0,-9999
2023/07/27:00,0,0.262483029744348,0,0,0,-9999
2023/07/27:01,0,0.262483029744348,0,0,0,-9999
2023/07/27:02,0,0.262483029744348,0,0,0,-9999
2023/07/27:03,0,0.262483029744348,0,0,0,-9999
2023/07/27:04,0,0.262483029744348,0,0,0,-9999
2023/07/27:05,0,0.262483029744348,0,0,0,-9999
2023/07/27:06,0,0.262483029744348,0,0,0,-9999
2023/07/27:07,0,0.262483029744348,0,0,0,-9999
2023/07/27:08,0,0.262483029744348,0,0,0,-9999
2023/07/27:09,0,0.262483029744348,0,0,0,-9999
2023/07/27:10,0,0.262483029744348,0,0,0,-9999
2023/07/27:11,0,0.262483029744348,0,0,0,-9999
2023/07/27:12,0,0.262483029744348,0,0,0,-9999
2023/07/27:13,0,0.262483029744348,0,0,0,-9999
2023/07/27:14,0,0.262483029744348,0,0,0,-9999
2023/07/27:15,0,0.262483029744348,0,0,0,-9999
2023/07/27:16,0,0.262483029744348,0,0,0,-9999
2023/07/27:17,0,0.262483029744348,0,0,0,-9999
2023/07/27:18,0,0.262483029744348,0,0,0,-9999
2023/07/27:19,0,0.262483029744348,0,0,0,-9999
2023/07/27:20,0,0.262483029744348,0,0,0,-9999
2023/07/27:21,0,0.262483029744348,0,0,0,-9999
2023/07/27:22,0,0.262483029744348,0,0,0,-9999
2023/07/27:23,0,0.262483029744348,0,0,0,-9999
2023/07/28:00,0,0.262483029744348,0,0,0,-9999
2023/07/28:01,0,0.262483029744348,0,0,0,-9999
2023/07/28:02,0,0.262483029744348,0,0,0,-9999
2023/07/28:03,0,0.262483029744348,0,0,0,-9999
2023/07/28:04,0,0.262483029744348,0,0,0,-9999
2023/07/28:05,0,0.262483029744348,0,0,0,-9999
2023/07/28:06,0,0.262483029744348,0,0,0,-9999
2023/07/28:07,0,0.262483029744348,0,0,0,-9999
2023/07/28:08,0,0.262483029744348,0,0,0,-9999
2023/07/28:09,0,0.262483029744348,0,0,0,-9999
2023/07/28:10,0,0.262483029744348,0,0,0,-9999
2023/07/28:11,0,0.262483029744348,0,0,0,-9999
2023/07/28:12,0,0.262483029744348,0,0,0,-9999
2023/07/28:13,0,0.262483029744348,0,0,0,-9999
2023/07/28:14,0,0.262483029744348,0,0,0,-9999
2023/07/28:15,0,0.262483029744348,0,0,0,-9999
2023/07/28:16,0,0.262483029744348,0,0,0,-9999
2023/07/28:17,0,0.262483029744348,0,0,0,-9999
2023/07/28:18,0,0.262483029744348,0,0,0,-9999
2023/07/28:19,0,0.262483029744348,0,0,0,-9999
2023/07/28:20,0,0.262483029744348,0,0,0,-9999
2023/07/28:21,0,0.262483029744348,0,0,0,-9999
2023/07/28:22,0,0.262483029744348,0,0,0,-9999
2023/07/28:23,0,0.262483029744348,0,0,0,-9999
2023/07/29:00,0,0.262483029744348,0,0,0,-9999
2023/07/29:01,0,0.262483029744348,0,0,0,-9999
2023/07/29:02,0,0.262483029744348,0,0,0,-9999
2023/07/29:03,0,0.262483029744348,0,0,0,-9999
2023/07/29:04,0,0.262483029744348,0,0,0,-9999
2023/07/29:05,0,0.262483029744348,0,0,0,-9999
2023/07/29:06,0,0.262483029744348,0,0,0,-9999
2023/07/29:07,0,0.262483029744348,0,0,0,-9999
2023/07/29:08,0,0.262483029744348,0,0,0,-9999
2023/07/29:09,0,0.262483029744348,0,0,0,-9999
2023/07/29:10,0,0.262483029744348,0,0,0,-9999
2023/07/29:11,0,0.262483029744348,0,0,0,-9999
2023/07/29:12,0,0.262483029744348,0,0,0,-9999
2023/07/29:13,0,0.262483029744348,0,0,0,-9999
2023/07/29:14,0.280234661665205,0.262739842905365,0.00784163066450563,0,0,-9999
2023/07/29:15,0.248438604266583,0.262813993792024,0.00282510738613705,0,0.0101952685103269,-9999
2023/07/29:16,0,0.262813175249601,0,0,0.479636641401104,-9999
2023/07/29:17,0,0.262812420412575,0,0,0.389962847742183,-9999
2023/07/29:18,0,0.262811700969283,0,0,0.14912079723084,-9999
2023/07/29:19,0,0.262811015858583,0,0,0.0432123323335598,-9999
2023/07/29:20,0,0.262810381754401,0,0,0.0108056815949712,-9999
2023/07/29:21,0,0.262809775488751,0,0,0.0024637388948113,-9999
2023/07/29:22,0,0.262809190142591,0,0,0.00052710670939867,-9999
2023/07/29:23,0,0.262808647157733,0,0,0.000107625176698408,-9999
2023/07/30:00,0,0.262808127830497,0,0,2.12009027305253e-05,-9999
2023/07/30:01,0,0.262807629173526,0,0,4.05912236932197e-06,-9999
2023/07/30:02,0,0.262807147993425,0,0,7.59345619062714e-07,-9999
2023/07/30:03,0,0.262806468895632,0,0,1.39338937087162e-07,-9999
2023/07/30:04,0,0.262805723532621,0,0,2.51549425709484e-08,-9999
2023/07/30:05,0,0.262804842210945,0,0,4.47816833002961e-09,-9999
2023/07/30:06,0,0.262803744878839,0,0,7.8760182066177e-10,-9999
2023/07/30:07,0,0.262802705829912,0,0,1.37054287696069e-10,-9999
2023/07/30:08,0,0.262802056966976,0,0,2.36261412169265e-11,-9999
2023/07/30:09,0.00931408607023492,0.262801370671841,0,0,4.03879992066561e-12,-9999
2023/07/30:10,0,0.262800757796214,0,0,6.85245239641137e-13,-9999
2023/07/30:11,1.67042375253539e-06,0.262800132714974,0,0,1.15476213626339e-13,-9999
2023/07/30:12,0,0.262799550546992,0,0,1.93403904698331e-14,-9999
