Date,rain,SM,ExcS,ExcI,R,R_Obs
2023/07/26:00,0,0.0986253560850256,0,0,0,-9999
2023/07/26:01,0,0.0986253560850256,0,0,0,-9999
2023/07/26:02,0,0.0986253560850256,0,0,0,-9999
2023/07/26:03,0,0.0986253560850256,0,0,0,-9999
2023/07/26:04,0,0.0986253560850256,0,0,0,-9999
2023/07/26:05,0,0.0986253560850256,0,0,0,-9999
2023/07/26:06,0,0.0986253560850256,0,0,0,-9999
2023/07/26:07,0,0.0986253560850256,0,0,0,-9999
2023/07/26:08,0,0.0986253560850256,0,0,0,-9999
2023/07/26:09,0,0.0986253560850256,0,0,0,-9999
2023/07/26:10,0,0.0986253560850256,0,0,0,-9999
2023/07/26:11,0,0.0986253560850256,0,0,0,-9999
2023/07/26:12,0,0.0986253560850256,0,0,0,-9999
2023/07/26:13,0,0.0986253560850256,0,0,0,-9999
2023/07/26:14,0,0.0986253560850256,0,0,0,-9999
2023/07/26:15,0,0.0986253560850256,0,0,0,-9999
2023/07/26:16,0,0.0986253560850256,0,0,0,-9999
2023/07/26:17,0,0.0986253560850256,0,0,0,-9999
2023/07/26:18,0,0.0986253560850256,0,0,0,-9999
2023/07/26:19,0,0.0986253560850256,0,0,0,-9999
2023/07/26:20,0,0.0986253560850256,0,0,0,-9999
2023/07/26:21,0,0.0986253560850256,0,0,0,-9999
2023/07/26:22,0,0.0986253560850256,0,0,0,-9999
2023/07/26:23,0,0.0986253560850256,0,0,0,-9999
2023/07/27:00,0,0.0986253560850256,0,0,0,-9999
2023/07/27:01,0,0.0986253560850256,0,0,0,-9999
2023/07/27:02,0,0.0986253560850256,0,0,0,-9999
2023/07/27:03,0,0.0986253560850256,0,0,0,-9999
2023/07/27:04,0,0.0986253560850256,0,0,0,-9999
2023/07/27:05,0,0.0986253560850256,0,0,0,-9999
2023/07/27:06,0,0.0986253560850256,0,0,0,-9999
2023/07/27:07,0,0.0986253560850256,0,0,0,-9999
2023/07/27:08,0,0.0986253560850256,0,0,0,-9999
2023/07/27:09,0,0.0986253560850256,0,0,0,-9999
2023/07/27:10,0,0.0986253560850256,0,0,0,-9999
2023/07/27:11,0,0.0986253560850256,0,0,0,-9999
2023/07/27:12,0,0.0986253560850256,0,0,0,-9999
2023/07/27:13,0,0.0986253560850256,0,0,0,-9999
2023/07/27:14,0,0.0986253560850256,0,0,0,-9999
2023/07/27:15,0,0.0986253560850256,0,0,0,-9999
2023/07/27:16,0,0.0986253560850256,0,0,0,-9999
2023/07/27:17,0,0.0986253560850256,0,0,0,-9999
2023/07/27:18,0,0.0986253560850256,0,0,0,-9999
2023/07/27:19,0,0.0986253560850256,0,0,0,-9999
2023/07/27:20,0,0.0986253560850256,0,0,0,-9999
2023/07/27:21,0,0.0986253560850256,0,0,0,-9999
2023/07/27:22,0,0.0986253560850256,0,0,0,-9999
2023/07/27:23,0,0.0986253560850256,0,0,0,-9999
2023/07/28:00,0,0.0986253560850256,0,0,0,-9999
2023/07/28:01,0,0.0986253560850256,0,0,0,-9999
2023/07/28:02,0,0.0986253560850256,0,0,0,-9999
2023/07/28:03,0,0.0986253560850256,0,0,0,-9999
2023/07/28:04,0,0.0986253560850256,0,0,0,-9999
2023/07/28:05,0,0.0986253560850256,0,0,0,-9999
2023/07/28:06,0,0.0986253560850256,0,0,0,-9999
2023/07/28:07,0,0.0986253560850256,0,0,0,-9999
2023/07/28:08,0,0.0986253560850256,0,0,0,-9999
2023/07/28:09,0,0.0986253560850256,0,0,0,-9999
2023/07/28:10,0,0.0986253560850256,0,0,0,-9999
2023/07/28:11,0,0.0986253560850256,0,0,0,-9999
2023/07/28:12,0,0.0986253560850256,0,0,0,-9999
2023/07/28:13,0,0.0986253560850256,0,0,0,-9999
2023/07/28:14,0,0.0986253560850256,0,0,0,-9999
2023/07/28:15,0,0.0986253560850256,0,0,0,-9999
2023/07/28:16,0,0.0986253560850256,0,0,0,-9999
2023/07/28:17,0,0.0986253560850256,0,0,0,-9999
2023/07/28:18,0,0.0986253560850256,0,0,0,-9999
2023/07/28:19,0,0.0986253560850256,0,0,0,-9999
2023/07/28:20,0,0.0986253560850256,0,0,0,-9999
2023/07/28:21,0,0.0986253560850256,0,0,0,-9999
2023/07/28:22,0,0.0986253560850256,0,0,0,-9999
2023/07/28:23,0,0.0986253560850256,0,0,0,-9999
2023/07/29:00,0,0.0986253560850256,0,0,0,-9999
2023/07/29:01,0,0.0986253560850256,0,0,0,-9999
2023/07/29:02,0,0.0986253560850256,0,0,0,-9999
2023/07/29:03,0,0.0986253560850256,0,0,0,-9999
2023/07/29:04,0,0.0986253560850256,0,0,0,-9999
2023/07/29:05,0,0.0986253560850256,0,0,0,-9999
2023/07/29:06,0,0.0986253560850256,0,0,0,-9999
2023/07/29:07,0,0.0986253560850256,0,0,0,-9999
2023/07/29:08,0,0.0986253560850256,0,0,0,-9999
2023/07/29:09,0,0.0986253560850256,0,0,0,-9999
2023/07/29:10,0,0.0986253560850256,0,0,0,-9999
2023/07/29:11,0,0.0986253560850256,0,0,0,-9999
2023/07/29:12,0.00656536609191876,0.0986256477910629,1.99153189328871e-07,0,0,-9999
2023/07/29:13,0.000454505082701261,0.0986256477910629,0,0,0,-9999
2023/07/29:14,0.00674339912919686,0.0986257764907327,1.11442672257795e-08,0,0,-9999
2023/07/29:15,0.00863474734310589,0.098630949392441,1.26739882899872e-06,0,0,-9999
2023/07/29:16,0,0.0986309469508034,0,0,0,-9999
2023/07/29:17,0,0.0986309446610724,0,0,0,-9999
2023/07/29:18,0,0.0986309427646256,0,0,0,-9999
2023/07/29:19,0,0.0986309410038479,0,0,0,-9999
2023/07/29:20,0,0.0986309393453991,0,0,0,-9999
2023/07/29:21,0,0.0986309377789703,0,0,0,-9999
2023/07/29:22,0,0.09863093625563,0,0,0,-9999
2023/07/29:23,0,0.0986309347685808,0,0,0,-9999
2023/07/30:00,0,0.0986309333012174,0,0,0,-9999
2023/07/30:01,0,0.0986309318266323,0,0,8.88702961353411e-07,-9999
2023/07/30:02,0,0.0986309303889742,0,0,3.10542279460187e-05,-9999
2023/07/30:03,0,0.0986309283375027,0,0,6.59342664113927e-05,-9999
2023/07/30:04,0,0.0986309253717895,0,0,8.69302525590461e-05,-9999
2023/07/30:05,0,0.0986309202553147,0,0,0.000256312086577725,-9999
2023/07/30:06,0,0.0986309162088229,0,0,0.000443613875798394,-9999
2023/07/30:07,0,0.0986309126711905,0,0,0.000486583239699181,-9999
2023/07/30:08,0,0.0986309104534584,0,0,0.00039345620278831,-9999
2023/07/30:09,0,0.0986309089512184,0,0,0.000256218205333037,-9999
2023/07/30:10,0.0016713689117017,0.0986309076571592,0,0,0.000141774693289675,-9999
2023/07/30:11,0.128465266052789,0.0987355926132035,0.000304034360591259,0,6.90367681716301e-05,-9999
2023/07/30:12,0.186027855364023,0.0988766227589082,0.000626197561817983,0,3.03115559234788e-05,-9999
2023/07/30:13,0.700318581973919,0.0997355492943766,0.0563850371081762,0,1.22136890417054e-05,-9999
2023/07/30:14,0.0901818637987794,0.099788826432853,0.000205284458899292,0,4.57685981680064e-06,-9999
2023/07/30:15,0.0189684154212115,0.0997988945745303,1.60300812538641e-05,0,1.61154382609952e-06,-9999
2023/07/30:16,0.000503810719230573,0.0997983958585472,0,0,5.37546882062071e-07,-9999
2023/07/30:17,0,0.0997979261011309,0,0,1.7098443861962e-07,-9999
2023/07/30:18,0.000639995955539734,0.0997974647930587,0,0,5.21455582315624e-08,-9999
2023/07/30:19,0.00132329723964182,0.099797150993204,4.65331631637347e-08,0,1.53164914307732e-08,-9999
2023/07/30:20,0.00027864547176367,0.0997967173814562,0,0,4.34945417351469e-09,-9999
2023/07/30:21,0,0.0997962892566552,0,0,1.19798243020811e-09,-9999
2023/07/30:22,0,0.0997958695584323,0,0,1.59806042556288e-06,-9999
2023/07/30:23,0,0.0997954639330336,0,0,0.00226258852916746,-9999
2023/07/31:00,0,0.0997950728738912,0,0,0.00803908788473308,-9999
2023/07/31:01,0,0.0997946991533864,0,0,0.0335044073625827,-9999
2023/07/31:02,0,0.0997943280925823,0,0,4.78822175038792,-9999
2023/07/31:03,0,0.0997938292554499,0,0,13.4960496605998,-9999
2023/07/31:04,0,0.0997932163842765,0,0,19.3522551956614,-9999
2023/07/31:05,0,0.0997924779222634,0,0,19.0589901076387,-9999
2023/07/31:06,0,0.0997916063691053,0,0,14.6070819896283,-9999
2023/07/31:07,0,0.0997905675759468,0,0,9.33429055965309,-9999
2023/07/31:08,0,0.0997896386128106,0,0,5.19683580834948,-9999
2023/07/31:09,4.5784891265981e-05,0.0997888566480386,0,0,2.5986346905402,-9999
2023/07/31:10,0.0147652001326113,0.099801997411796,1.49932586209123e-05,0,1.19309671623495,-9999
2023/07/31:11,0.0286199741482668,0.0998169619383156,1.31854758817747e-05,0,0.511228585504095,-9999
