Date,rain,SM,ExcS,ExcI,R,R_Obs
2023/07/26:00,0,0.389543038584188,0,0,0,-9999
2023/07/26:01,0,0.389543038584188,0,0,0,-9999
2023/07/26:02,0,0.389543038584188,0,0,0,-9999
2023/07/26:03,0,0.389543038584188,0,0,0,-9999
2023/07/26:04,0,0.389543038584188,0,0,0,-9999
2023/07/26:05,0,0.389543038584188,0,0,0,-9999
2023/07/26:06,0,0.389543038584188,0,0,0,-9999
2023/07/26:07,0,0.389543038584188,0,0,0,-9999
2023/07/26:08,0,0.389543038584188,0,0,0,-9999
2023/07/26:09,0,0.389543038584188,0,0,0,-9999
2023/07/26:10,0,0.389543038584188,0,0,0,-9999
2023/07/26:11,0,0.389543038584188,0,0,0,-9999
2023/07/26:12,0,0.389543038584188,0,0,0,-9999
2023/07/26:13,0,0.389543038584188,0,0,0,-9999
2023/07/26:14,0,0.389543038584188,0,0,0,-9999
2023/07/26:15,0,0.389543038584188,0,0,0,-9999
2023/07/26:16,0,0.389543038584188,0,0,0,-9999
2023/07/26:17,0,0.389543038584188,0,0,0,-9999
2023/07/26:18,0,0.389543038584188,0,0,0,-9999
2023/07/26:19,0,0.389543038584188,0,0,0,-9999
2023/07/26:20,0,0.389543038584188,0,0,0,-9999
2023/07/26:21,0,0.389543038584188,0,0,0,-9999
2023/07/26:22,0,0.389543038584188,0,0,0,-9999
2023/07/26:23,0,0.389543038584188,0,0,0,-9999
2023/07/27:00,0,0.389543038584188,0,0,0,-9999
2023/07/27:01,0,0.389543038584188,0,0,0,-9999
2023/07/27:02,0,0.389543038584188,0,0,0,-9999
2023/07/27:03,0,0.389543038584188,0,0,0,-9999
2023/07/27:04,0,0.389543038584188,0,0,0,-9999
2023/07/27:05,0,0.389543038584188,0,0,0,-9999
2023/07/27:06,0,0.389543038584188,0,0,0,-9999
2023/07/27:07,0,0.389543038584188,0,0,0,-9999
2023/07/27:08,0,0.389543038584188,0,0,0,-9999
2023/07/27:09,0,0.389543038584188,0,0,0,-9999
2023/07/27:10,0,0.389543038584188,0,0,0,-9999
2023/07/27:11,0,0.389543038584188,0,0,0,-9999
2023/07/27:12,0,0.389543038584188,0,0,0,-9999
2023/07/27:13,0,0.389543038584188,0,0,0,-9999
2023/07/27:14,0,0.389543038584188,0,0,0,-9999
2023/07/27:15,0,0.389543038584188,0,0,0,-9999
2023/07/27:16,0,0.389543038584188,0,0,0,-9999
2023/07/27:17,0,0.389543038584188,0,0,0,-9999
2023/07/27:18,0,0.389543038584188,0,0,0,-9999
2023/07/27:19,0,0.389543038584188,0,0,0,-9999
2023/07/27:20,0,0.389543038584188,0,0,0,-9999
2023/07/27:21,0,0.389543038584188,0,0,0,-9999
2023/07/27:22,0,0.389543038584188,0,0,0,-9999
2023/07/27:23,0,0.389543038584188,0,0,0,-9999
2023/07/28:00,0,0.389543038584188,0,0,0,-9999
2023/07/28:01,0,0.389543038584188,0,0,0,-9999
2023/07/28:02,0,0.389543038584188,0,0,0,-9999
2023/07/28:03,0,0.389543038584188,0,0,0,-9999
2023/07/28:04,0,0.389543038584188,0,0,0,-9999
2023/07/28:05,0,0.389543038584188,0,0,0,-9999
2023/07/28:06,0,0.389543038584188,0,0,0,-9999
2023/07/28:07,0,0.389543038584188,0,0,0,-9999
2023/07/28:08,0,0.389543038584188,0,0,0,-9999
2023/07/28:09,0,0.389543038584188,0,0,0,-9999
2023/07/28:10,0,0.389543038584188,0,0,0,-9999
2023/07/28:11,0,0.389543038584188,0,0,0,-9999
2023/07/28:12,0,0.389543038584188,0,0,0,-9999
2023/07/28:13,0,0.389543038584188,0,0,0,-9999
2023/07/28:14,0,0.389543038584188,0,0,0,-9999
2023/07/28:15,0,0.389543038584188,0,0,0,-9999
2023/07/28:16,0,0.389543038584188,0,0,0,-9999
2023/07/28:17,0,0.389543038584188,0,0,0,-9999
2023/07/28:18,0,0.389543038584188,0,0,0,-9999
2023/07/28:19,0,0.389543038584188,0,0,0,-9999
2023/07/28:20,0,0.389543038584188,0,0,0,-9999
2023/07/28:21,0,0.389543038584188,0,0,0,-9999
2023/07/28:22,0,0.389543038584188,0,0,0,-9999
2023/07/28:23,0,0.389543038584188,0,0,0,-9999
2023/07/29:00,0,0.389543038584188,0,0,0,-9999
2023/07/29:01,0,0.389543038584188,0,0,0,-9999
2023/07/29:02,0,0.389543038584188,0,0,0,-9999
2023/07/29:03,0,0.389543038584188,0,0,0,-9999
2023/07/29:04,0,0.389543038584188,0,0,0,-9999
2023/07/29:05,0,0.389543038584188,0,0,0,-9999
2023/07/29:06,0,0.389543038584188,0,0,0,-9999
2023/07/29:07,0,0.389543038584188,0,0,0,-9999
2023/07/29:08,0,0.389543038584188,0,0,0,-9999
2023/07/29:09,0,0.389543038584188,0,0,0,-9999
2023/07/29:10,0,0.389543038584188,0,0,0,-9999
2023/07/29:11,0,0.389543038584188,0,0,0,-9999
2023/07/29:12,0,0.389543038584188,0,0,0,-9999
2023/07/29:13,0,0.389543038584188,0,0,0,-9999
2023/07/29:14,4.04449235219906e-05,0.389543038584188,0,0,0,-9999
2023/07/29:15,0.00737420165169353,0.389543038584188,0,0,0,-9999
2023/07/29:16,0,0.389543038584188,0,0,0,-9999
2023/07/29:17,0,0.389543038584188,0,0,0,-9999
2023/07/29:18,0,0.389543038584188,0,0,0,-9999
2023/07/29:19,0,0.389543038584188,0,0,0,-9999
2023/07/29:20,0,0.389543038584188,0,0,0,-9999
2023/07/29:21,0,0.389543038584188,0,0,0,-9999
2023/07/29:22,0,0.389543038584188,0,0,0,-9999
2023/07/29:23,0,0.389543038584188,0,0,0,-9999
2023/07/30:00,0,0.389543038584188,0,0,0,-9999
2023/07/30:01,0,0.389543038584188,0,0,0,-9999
2023/07/30:02,0,0.389543038584188,0,0,0,-9999
2023/07/30:03,0,0.389543038584188,0,0,0,-9999
2023/07/30:04,0,0.389543038584188,0,0,0,-9999
2023/07/30:05,0,0.389543038584188,0,0,0,-9999
2023/07/30:06,0,0.389543038584188,0,0,0,-9999
2023/07/30:07,0,0.389543038584188,0,0,0,-9999
2023/07/30:08,0,0.389543038584188,0,0,0,-9999
2023/07/30:09,0.0013305380677168,0.389543038584188,0,0,0,-9999
2023/07/30:10,0.0183530818136741,0.389543120976563,2.43488751427082e-07,0,0,-9999
2023/07/30:11,0.0354987537455755,0.389547332143131,1.77564346928225e-05,0,0,-9999
2023/07/30:12,0.00954912686464005,0.389547273223437,0,0,0,-9999
2023/07/30:13,0.0368479431512245,0.38956095321937,2.36399475313433e-05,0,0,-9999
2023/07/30:14,0.00918568451378417,0.389560829578934,1.94248043815449e-10,0,0,-9999
2023/07/30:15,0.00655830882310153,0.389560701289862,0,0,0,-9999
2023/07/30:16,1.61068360366278e-05,0.389560568363056,0,0,0,-9999
2023/07/30:17,0,0.389560442231282,0,0,0,-9999
2023/07/30:18,0,0.389560320456372,0,0,0,-9999
2023/07/30:19,0,0.389560201675834,0,0,0,-9999
2023/07/30:20,0,0.38956008450829,0,0,4.41520532409181e-06,-9999
2023/07/30:21,0,0.389559976361006,0,0,0.000362625683323085,-9999
2023/07/30:22,0,0.389559877610613,0,0,0.00132463228600402,-9999
2023/07/30:23,0,0.389559784651427,0,0,0.00230719561871832,-9999
2023/07/31:00,0,0.38955969551587,0,0,0.00332817324686325,-9999
2023/07/31:01,0,0.389559611919562,0,0,0.00342252116359952,-9999
2023/07/31:02,0,0.389559531816399,0,0,0.00261655333982825,-9999
2023/07/31:03,0,0.389559423336256,0,0,0.00159561725358077,-9999
2023/07/31:04,0,0.389559282012122,0,0,0.000818964899380733,-9999
2023/07/31:05,0,0.389559138447988,0,0,0.000367392054682232,-9999
2023/07/31:06,0,0.389559004044059,0,0,0.00014796279113239,-9999
2023/07/31:07,0,0.389558880719206,0,0,5.45517071440871e-05,-9999
2023/07/31:08,0,0.389558765271807,0,0,1.86829425328583e-05,-9999
2023/07/31:09,0.00329359188731745,0.389558695073952,0,0,6.01088201456322e-06,-9999
2023/07/31:10,0.00230299588791299,0.38955859165271,0,0,1.83279025995512e-06,-9999
2023/07/31:11,0.000412333084269769,0.389558502942577,0,0,5.33369132612237e-07,-9999
