Date,rain,SM,ExcS,ExcI,R,R_Obs
2023/07/26:00,0,0.437416614013115,0,0,0,-9999
2023/07/26:01,0,0.437416614013115,0,0,0,-9999
2023/07/26:02,0,0.437416614013115,0,0,0,-9999
2023/07/26:03,0,0.437416614013115,0,0,0,-9999
2023/07/26:04,0,0.437416614013115,0,0,0,-9999
2023/07/26:05,0,0.437416614013115,0,0,0,-9999
2023/07/26:06,0,0.437416614013115,0,0,0,-9999
2023/07/26:07,0,0.437416614013115,0,0,0,-9999
2023/07/26:08,0,0.437416614013115,0,0,0,-9999
2023/07/26:09,0,0.437416614013115,0,0,0,-9999
2023/07/26:10,0,0.437416614013115,0,0,0,-9999
2023/07/26:11,0,0.437416614013115,0,0,0,-9999
2023/07/26:12,0,0.437416614013115,0,0,0,-9999
2023/07/26:13,0,0.437416614013115,0,0,0,-9999
2023/07/26:14,0,0.437416614013115,0,0,0,-9999
2023/07/26:15,0,0.437416614013115,0,0,0,-9999
2023/07/26:16,0,0.437416614013115,0,0,0,-9999
2023/07/26:17,0,0.437416614013115,0,0,0,-9999
2023/07/26:18,0,0.437416614013115,0,0,0,-9999
2023/07/26:19,0,0.437416614013115,0,0,0,-9999
2023/07/26:20,0,0.437416614013115,0,0,0,-9999
2023/07/26:21,0,0.437416614013115,0,0,0,-9999
2023/07/26:22,0,0.437416614013115,0,0,0,-9999
2023/07/26:23,0,0.437416614013115,0,0,0,-9999
2023/07/27:00,0,0.437416614013115,0,0,0,-9999
2023/07/27:01,0,0.437416614013115,0,0,0,-9999
2023/07/27:02,0,0.437416614013115,0,0,0,-9999
2023/07/27:03,0,0.437416614013115,0,0,0,-9999
2023/07/27:04,0,0.437416614013115,0,0,0,-9999
2023/07/27:05,0,0.437416614013115,0,0,0,-9999
2023/07/27:06,0,0.437416614013115,0,0,0,-9999
2023/07/27:07,0,0.437416614013115,0,0,0,-9999
2023/07/27:08,0,0.437416614013115,0,0,0,-9999
2023/07/27:09,0,0.437416614013115,0,0,0,-9999
2023/07/27:10,0,0.437416614013115,0,0,0,-9999
2023/07/27:11,0,0.437416614013115,0,0,0,-9999
2023/07/27:12,0,0.437416614013115,0,0,0,-9999
2023/07/27:13,0,0.437416614013115,0,0,0,-9999
2023/07/27:14,0,0.437416614013115,0,0,0,-9999
2023/07/27:15,0,0.437416614013115,0,0,0,-9999
2023/07/27:16,0,0.437416614013115,0,0,0,-9999
2023/07/27:17,0,0.437416614013115,0,0,0,-9999
2023/07/27:18,0,0.437416614013115,0,0,0,-9999
2023/07/27:19,0,0.437416614013115,0,0,0,-9999
2023/07/27:20,0,0.437416614013115,0,0,0,-9999
2023/07/27:21,0,0.437416614013115,0,0,0,-9999
2023/07/27:22,0,0.437416614013115,0,0,0,-9999
2023/07/27:23,0,0.437416614013115,0,0,0,-9999
2023/07/28:00,0,0.437416614013115,0,0,0,-9999
2023/07/28:01,0,0.437416614013115,0,0,0,-9999
2023/07/28:02,0,0.437416614013115,0,0,0,-9999
2023/07/28:03,0,0.437416614013115,0,0,0,-9999
2023/07/28:04,0,0.437416614013115,0,0,0,-9999
2023/07/28:05,0,0.437416614013115,0,0,0,-9999
2023/07/28:06,0,0.437416614013115,0,0,0,-9999
2023/07/28:07,0,0.437416614013115,0,0,0,-9999
2023/07/28:08,0,0.437416614013115,0,0,0,-9999
2023/07/28:09,0,0.437416614013115,0,0,0,-9999
2023/07/28:10,0,0.437416614013115,0,0,0,-9999
2023/07/28:11,0,0.437416614013115,0,0,0,-9999
2023/07/28:12,0,0.437416614013115,0,0,0,-9999
2023/07/28:13,0,0.437416614013115,0,0,0,-9999
2023/07/28:14,0,0.437416614013115,0,0,0,-9999
2023/07/28:15,0,0.437416614013115,0,0,0,-9999
2023/07/28:16,0,0.437416614013115,0,0,0,-9999
2023/07/28:17,0,0.437416614013115,0,0,0,-9999
2023/07/28:18,0,0.437416614013115,0,0,0,-9999
2023/07/28:19,0,0.437416614013115,0,0,0,-9999
2023/07/28:20,0,0.437416614013115,0,0,0,-9999
2023/07/28:21,0,0.437416614013115,0,0,0,-9999
2023/07/28:22,0,0.437416614013115,0,0,0,-9999
2023/07/28:23,0,0.437416614013115,0,0,0,-9999
2023/07/29:00,0,0.437416614013115,0,0,0,-9999
2023/07/29:01,0,0.437416614013115,0,0,0,-9999
2023/07/29:02,0,0.437416614013115,0,0,0,-9999
2023/07/29:03,0,0.437416614013115,0,0,0,-9999
2023/07/29:04,0,0.437416614013115,0,0,0,-9999
2023/07/29:05,0,0.437416614013115,0,0,0,-9999
2023/07/29:06,0,0.437416614013115,0,0,0,-9999
2023/07/29:07,0,0.437416614013115,0,0,0,-9999
2023/07/29:08,0,0.437416614013115,0,0,0,-9999
2023/07/29:09,0,0.437416614013115,0,0,0,-9999
2023/07/29:10,0,0.437416614013115,0,0,0,-9999
2023/07/29:11,0,0.437416614013115,0,0,0,-9999
2023/07/29:12,0,0.437416614013115,0,0,0,-9999
2023/07/29:13,0,0.437416614013115,0,0,0,-9999
2023/07/29:14,0,0.437416614013115,0,0,0,-9999
2023/07/29:15,0,0.437416614013115,0,0,0,-9999
2023/07/29:16,0,0.437416614013115,0,0,0,-9999
2023/07/29:17,0,0.437416614013115,0,0,0,-9999
2023/07/29:18,0,0.437416614013115,0,0,0,-9999
2023/07/29:19,0,0.437416614013115,0,0,0,-9999
2023/07/29:20,0,0.437416614013115,0,0,0,-9999
2023/07/29:21,0,0.437416614013115,0,0,0,-9999
2023/07/29:22,0,0.437416614013115,0,0,0,-9999
2023/07/29:23,0,0.437416614013115,0,0,0,-9999
2023/07/30:00,0,0.437416614013115,0,0,0,-9999
2023/07/30:01,0,0.437416614013115,0,0,0,-9999
2023/07/30:02,0,0.437416614013115,0,0,0,-9999
2023/07/30:03,0,0.437416614013115,0,0,0,-9999
2023/07/30:04,0,0.437416614013115,0,0,0,-9999
2023/07/30:05,0,0.437416614013115,0,0,0,-9999
2023/07/30:06,0,0.437416614013115,0,0,0,-9999
2023/07/30:07,0,0.437416614013115,0,0,0,-9999
2023/07/30:08,0,0.437416614013115,0,0,0,-9999
2023/07/30:09,0,0.437416614013115,0,0,0,-9999
2023/07/30:10,0.0205348121721231,0.437416614013115,0,0,0,-9999
2023/07/30:11,0.151331530572708,0.437435673224129,2.19963747142439e-05,0,0,-9999
2023/07/30:12,0.0326700529692228,0.437436379941987,0,0,0.000374574177804673,-9999
2023/07/30:13,0,0.437436077581466,0,0,0.000527414088891433,-9999
2023/07/30:14,0,0.43743580948727,0,0,0.000208307092976579,-9999
2023/07/30:15,0,0.437435545005343,0,0,5.88625983531088e-05,-9999
2023/07/30:16,0,0.437435311980594,0,0,1.4129824941216e-05,-9999
2023/07/30:17,0,0.437435081354484,0,0,3.07705940754252e-06,-9999
2023/07/30:18,0,0.437434866079253,0,0,6.27967434770452e-07,-9999
2023/07/30:19,0,0.437434659556493,0,0,1.22340822432757e-07,-9999
2023/07/30:20,0,0.437434473792613,0,0,2.30174077794069e-08,-9999
2023/07/30:21,0,0.437434307979035,0,0,4.21444133466944e-09,-9999
2023/07/30:22,0,0.437434148823645,0,0,7.55037570770182e-10,-9999
2023/07/30:23,0,0.43743399543863,0,0,1.32877305518699e-10,-9999
2023/07/31:00,0,0.437433847575246,0,0,2.3039340965156e-11,-9999
2023/07/31:01,0,0.437433713374599,0,0,3.94470649018868e-12,-9999
2023/07/31:02,0,0.437433588987176,0,0,6.68132022583216e-13,-9999
2023/07/31:03,0,0.437433422006579,0,0,1.12107730800397e-13,-9999
2023/07/31:04,0,0.437433201195148,0,0,1.86569655493065e-14,-9999
2023/07/31:05,0,0.437432965974676,0,0,3.08245067941895e-15,-9999
2023/07/31:06,0,0.437432756391732,0,0,5.05998429324131e-16,-9999
2023/07/31:07,0,0.437432593032687,0,0,8.25835573148296e-17,-9999
2023/07/31:08,0,0.437432446962244,0,0,1.34084640775843e-17,-9999
2023/07/31:09,0,0.437432299128302,0,0,2.1668040368782e-18,-9999
2023/07/31:10,0.00221803901329397,0.437432171476433,0,0,3.48658648738102e-19,-9999
2023/07/31:11,0.0885011896973195,0.437440277228633,3.0714059449535e-06,0,5.58833533319203e-20,-9999
