Date,rain,SM,ExcS,ExcI,R,R_Obs
2023/07/26:00,0,0.362379633128094,0,0,0,-9999
2023/07/26:01,0,0.362379633128094,0,0,0,-9999
2023/07/26:02,0,0.362379633128094,0,0,0,-9999
2023/07/26:03,0,0.362379633128094,0,0,0,-9999
2023/07/26:04,0,0.362379633128094,0,0,0,-9999
2023/07/26:05,0,0.362379633128094,0,0,0,-9999
2023/07/26:06,0,0.362379633128094,0,0,0,-9999
2023/07/26:07,0,0.362379633128094,0,0,0,-9999
2023/07/26:08,0,0.362379633128094,0,0,0,-9999
2023/07/26:09,0,0.362379633128094,0,0,0,-9999
2023/07/26:10,0,0.362379633128094,0,0,0,-9999
2023/07/26:11,0,0.362379633128094,0,0,0,-9999
2023/07/26:12,0,0.362379633128094,0,0,0,-9999
2023/07/26:13,0,0.362379633128094,0,0,0,-9999
2023/07/26:14,0,0.362379633128094,0,0,0,-9999
2023/07/26:15,0,0.362379633128094,0,0,0,-9999
2023/07/26:16,0,0.362379633128094,0,0,0,-9999
2023/07/26:17,0,0.362379633128094,0,0,0,-9999
2023/07/26:18,0,0.362379633128094,0,0,0,-9999
2023/07/26:19,0,0.362379633128094,0,0,0,-9999
2023/07/26:20,0,0.362379633128094,0,0,0,-9999
2023/07/26:21,0,0.362379633128094,0,0,0,-9999
2023/07/26:22,0,0.362379633128094,0,0,0,-9999
2023/07/26:23,0,0.362379633128094,0,0,0,-9999
2023/07/27:00,0,0.362379633128094,0,0,0,-9999
2023/07/27:01,0,0.362379633128094,0,0,0,-9999
2023/07/27:02,0,0.362379633128094,0,0,0,-9999
2023/07/27:03,0,0.362379633128094,0,0,0,-9999
2023/07/27:04,0,0.362379633128094,0,0,0,-9999
2023/07/27:05,0,0.362379633128094,0,0,0,-9999
2023/07/27:06,0,0.362379633128094,0,0,0,-9999
2023/07/27:07,0,0.362379633128094,0,0,0,-9999
2023/07/27:08,0,0.362379633128094,0,0,0,-9999
2023/07/27:09,0,0.362379633128094,0,0,0,-9999
2023/07/27:10,0,0.362379633128094,0,0,0,-9999
2023/07/27:11,0,0.362379633128094,0,0,0,-9999
2023/07/27:12,0,0.362379633128094,0,0,0,-9999
2023/07/27:13,0,0.362379633128094,0,0,0,-9999
2023/07/27:14,0,0.362379633128094,0,0,0,-9999
2023/07/27:15,0,0.362379633128094,0,0,0,-9999
2023/07/27:16,0,0.362379633128094,0,0,0,-9999
2023/07/27:17,0,0.362379633128094,0,0,0,-9999
2023/07/27:18,0,0.362379633128094,0,0,0,-9999
2023/07/27:19,0,0.362379633128094,0,0,0,-9999
2023/07/27:20,0,0.362379633128094,0,0,0,-9999
2023/07/27:21,0,0.362379633128094,0,0,0,-9999
2023/07/27:22,0,0.362379633128094,0,0,0,-9999
2023/07/27:23,0,0.362379633128094,0,0,0,-9999
2023/07/28:00,0,0.362379633128094,0,0,0,-9999
2023/07/28:01,0,0.362379633128094,0,0,0,-9999
2023/07/28:02,0,0.362379633128094,0,0,0,-9999
2023/07/28:03,0,0.362379633128094,0,0,0,-9999
2023/07/28:04,0,0.362379633128094,0,0,0,-9999
2023/07/28:05,0,0.362379633128094,0,0,0,-9999
2023/07/28:06,0,0.362379633128094,0,0,0,-9999
2023/07/28:07,0,0.362379633128094,0,0,0,-9999
2023/07/28:08,0,0.362379633128094,0,0,0,-9999
2023/07/28:09,0,0.362379633128094,0,0,0,-9999
2023/07/28:10,0,0.362379633128094,0,0,0,-9999
2023/07/28:11,0,0.362379633128094,0,0,0,-9999
2023/07/28:12,0,0.362379633128094,0,0,0,-9999
2023/07/28:13,0,0.362379633128094,0,0,0,-9999
2023/07/28:14,0,0.362379633128094,0,0,0,-9999
2023/07/28:15,0,0.362379633128094,0,0,0,-9999
2023/07/28:16,0,0.362379633128094,0,0,0,-9999
2023/07/28:17,0,0.362379633128094,0,0,0,-9999
2023/07/28:18,0,0.362379633128094,0,0,0,-9999
2023/07/28:19,0,0.362379633128094,0,0,0,-9999
2023/07/28:20,0,0.362379633128094,0,0,0,-9999
2023/07/28:21,0,0.362379633128094,0,0,0,-9999
2023/07/28:22,0,0.362379633128094,0,0,0,-9999
2023/07/28:23,0,0.362379633128094,0,0,0,-9999
2023/07/29:00,0,0.362379633128094,0,0,0,-9999
2023/07/29:01,0,0.362379633128094,0,0,0,-9999
2023/07/29:02,0,0.362379633128094,0,0,0,-9999
2023/07/29:03,0,0.362379633128094,0,0,0,-9999
2023/07/29:04,0,0.362379633128094,0,0,0,-9999
2023/07/29:05,0,0.362379633128094,0,0,0,-9999
2023/07/29:06,0,0.362379633128094,0,0,0,-9999
2023/07/29:07,0,0.362379633128094,0,0,0,-9999
2023/07/29:08,0,0.362379633128094,0,0,0,-9999
2023/07/29:09,0,0.362379633128094,0,0,0,-9999
2023/07/29:10,0,0.362379633128094,0,0,0,-9999
2023/07/29:11,0,0.362379633128094,0,0,0,-9999
2023/07/29:12,0,0.362379633128094,0,0,0,-9999
2023/07/29:13,0,0.362379633128094,0,0,0,-9999
2023/07/29:14,0.00313694180768324,0.362379642633723,1.68956572012266e-08,0,0,-9999
2023/07/29:15,0.0116854718504504,0.362380049876303,5.73252820306952e-07,0,0,-9999
2023/07/29:16,0.00227917563530469,0.362380127992478,3.63319505823596e-07,0,0,-9999
2023/07/29:17,0,0.362380123809855,0,0,0,-9999
2023/07/29:18,0,0.362380121944035,0,0,0,-9999
2023/07/29:19,0,0.362380120412229,0,0,0,-9999
2023/07/29:20,0,0.362380118754536,0,0,0,-9999
2023/07/29:21,0,0.362380117025177,0,0,0,-9999
2023/07/29:22,0,0.362380115307807,0,0,0,-9999
2023/07/29:23,0,0.362380113541108,0,0,2.33920435268497e-07,-9999
2023/07/30:00,0,0.362380111853916,0,0,1.42310806587335e-05,-9999
2023/07/30:01,0,0.362380110210623,0,0,6.93760326950208e-05,-9999
2023/07/30:02,0,0.362380108778179,0,0,9.17154172018255e-05,-9999
2023/07/30:03,0,0.36238010640865,0,0,7.32735996847791e-05,-9999
2023/07/30:04,0,0.362380101790796,0,0,4.36564052993981e-05,-9999
2023/07/30:05,0,0.36238009881038,0,0,2.13374030202218e-05,-9999
2023/07/30:06,0,0.362380096044066,0,0,9.02291719698568e-06,-9999
2023/07/30:07,0,0.362380093186655,0,0,3.41323072758711e-06,-9999
2023/07/30:08,0,0.362380090260402,0,0,1.18141839977403e-06,-9999
2023/07/30:09,0,0.362380087421161,0,0,3.80235939264291e-07,-9999
2023/07/30:10,9.22983162041271e-06,0.362380084859836,0,0,1.15159689765257e-07,-9999
2023/07/30:11,0,0.362380082304492,0,0,3.31217479266186e-08,-9999
2023/07/30:12,0,0.362380079912775,0,0,9.11176193220126e-09,-9999
2023/07/30:13,0,0.362380077833264,0,0,2.41133234382335e-09,-9999
2023/07/30:14,0.000369566020685869,0.362380076668338,0,0,6.16741692608526e-10,-9999
2023/07/30:15,0.000184538642099221,0.362380075897932,0,0,1.53043178760891e-10,-9999
2023/07/30:16,4.28354169367002e-07,0.362380075041869,0,0,3.69647533666442e-11,-9999
2023/07/30:17,0,0.362380074680935,0,0,8.71379042591353e-12,-9999
2023/07/30:18,0,0.362380074321642,0,0,2.00946684102968e-12,-9999
2023/07/30:19,0,0.36238007390168,0,0,4.54231690797364e-13,-9999
2023/07/30:20,0,0.362380073458687,0,0,1.00820772502724e-13,-9999
2023/07/30:21,0,0.362380073034766,0,0,2.20067690323615e-14,-9999
2023/07/30:22,0,0.362380072626601,0,0,4.73014105809424e-15,-9999
2023/07/30:23,0,0.362380072223329,0,0,1.00233768454529e-15,-9999
2023/07/31:00,0,0.362380071833598,0,0,2.09618549343989e-16,-9999
2023/07/31:01,0,0.36238007144989,0,0,4.33037768484484e-17,-9999
2023/07/31:02,0,0.362380071082336,0,0,8.84433142156288e-18,-9999
2023/07/31:03,0,0.362380070356312,0,0,1.78720287982746e-18,-9999
2023/07/31:04,0,0.362380070211226,0,0,3.57558568800594e-19,-9999
2023/07/31:05,0,0.362380070211226,0,0,7.08683449941179e-20,-9999
2023/07/31:06,0,0.362380070211226,0,0,1.39229802922728e-20,-9999
2023/07/31:07,0,0.362380070211226,0,0,2.71274289023305e-21,-9999
2023/07/31:08,0,0.362380070211226,0,0,5.24426160799661e-22,-9999
2023/07/31:09,0,0.362380070211226,0,0,1.00634137730424e-22,-9999
2023/07/31:10,0,0.362380070211226,0,0,1.91762010716077e-23,-9999
2023/07/31:11,0,0.362380070211226,0,0,3.6298917657688e-24,-9999
